Energy ptcls
279	151
280	145
281	160
282	151
283	116
284	147
285	161
286	135
287	138
288	129
289	137
290	127
291	106
292	117
293	109
294	127
295	117
296	100
297	124
298	127
299	118
300	122
301	128
302	132
303	111
304	121
305	127
306	122
307	109
308	114
309	115
310	121
311	99
312	116
313	99
314	109
315	97
316	103
317	115
318	112
319	103
320	104
321	108
322	111
323	115
324	98
325	101
326	114
327	107
328	105
329	89
330	79
331	113
332	106
333	106
334	111
335	84
336	81
337	97
338	97
339	82
340	98
341	98
342	82
343	92
344	74
345	95
346	83
347	80
348	86
349	82
350	76
351	87
352	100
353	98
354	93
355	89
356	68
357	73
358	75
359	80
360	79
361	68
362	77
363	82
364	78
365	67
366	81
367	82
368	94
369	80
370	75
371	66
372	81
373	72
374	67
375	71
376	65
377	86
378	67
379	63
380	70
381	60
382	61
383	52
384	50
385	58
386	68
387	55
388	72
389	56
390	49
391	56
392	57
393	66
394	52
395	58
396	70
397	59
398	60
399	54
400	66
401	69
402	48
403	69
404	67
405	45
406	64
407	66
408	62
409	60
410	61
411	45
412	60
413	54
414	59
415	41
416	59
417	58
418	44
419	42
420	39
421	41
422	53
423	47
424	39
425	47
426	41
427	34
428	34
429	42
430	36
431	35
432	42
433	43
434	40
435	54
436	42
437	38
438	40
439	46
440	42
441	51
442	42
443	44
444	33
445	43
446	47
447	40
448	40
449	55
450	40
451	53
452	39
453	34
454	42
455	32
456	34
457	33
458	32
459	35
460	34
461	50
462	32
463	33
464	31
465	29
466	27
467	33
468	34
469	35
470	34
471	32
472	36
473	22
474	32
475	35
476	30
477	34
478	31
479	32
480	33
481	28
482	21
483	26
484	30
485	30
486	22
487	24
488	33
489	19
490	21
491	21
492	38
493	27
494	27
495	26
496	19
497	20
498	19
499	22
500	22
501	16
502	18
503	28
504	23
505	31
506	25
507	31
508	19
509	28
510	28
511	24
512	22
513	22
514	28
515	22
516	19
517	23
518	29
519	22
520	20
521	20
522	30
523	22
524	19
525	17
526	18
527	24
528	19
529	20
530	21
531	20
532	24
533	17
534	14
535	18
536	17
537	19
538	27
539	19
540	24
541	13
542	15
543	19
544	13
545	13
546	13
547	17
548	10
549	13
550	15
551	16
552	18
553	19
554	19
555	13
556	18
557	17
558	20
559	18
560	19
561	14
562	18
563	17
564	15
565	17
566	12
567	13
568	12
569	15
570	10
571	13
572	10
573	17
574	14
575	12
576	20
577	15
578	15
579	17
580	18
581	14
582	18
583	9
584	18
585	14
586	9
587	12
588	21
589	18
590	13
591	13
592	5
593	20
594	9
595	13
596	17
597	20
598	17
599	11
600	16
601	14
602	12
603	13
604	10
605	11
606	10
607	14
608	7
609	7
610	10
611	10
612	13
613	15
614	12
615	8
616	10
617	5
618	11
619	6
620	9
621	12
622	11
623	6
624	9
625	14
626	14
627	16
628	18
629	6
630	10
631	11
632	6
633	11
634	10
635	13
636	10
637	5
638	5
639	9
640	6
641	5
642	8
643	12
644	9
645	15
646	9
647	6
648	8
649	9
650	11
651	5
652	9
653	15
654	11
655	6
656	15
657	10
658	11
659	2
660	7
661	18
662	7
663	7
664	10
665	6
666	5
667	4
668	9
669	8
670	8
671	9
672	9
673	9
674	7
675	14
676	8
677	7
678	6
679	10
680	5
681	12
682	12
683	7
684	5
685	10
686	8
687	12
688	9
689	7
690	8
691	8
692	9
693	7
694	6
695	7
696	5
697	7
698	10
699	4
700	9
701	3
702	9
703	7
704	8
705	3
706	7
707	4
708	3
709	5
710	2
711	7
712	6
713	6
714	4
715	7
716	6
717	3
718	4
719	6
720	9
721	5
722	7
723	3
724	8
725	3
726	5
727	5
728	11
729	9
730	4
731	8
732	4
733	6
734	6
735	6
736	6
737	7
738	8
739	6
740	5
741	7
742	4
743	6
744	3
745	2
746	5
747	3
748	7
749	5
750	2
751	1
752	3
753	3
754	1
755	6
756	5
757	7
758	3
759	4
760	7
761	4
762	3
763	3
764	1
765	3
766	3
767	3
768	1
769	4
770	3
771	3
772	3
773	4
774	0
775	5
776	4
777	5
778	4
779	5
780	3
781	3
782	5
783	3
784	2
785	1
786	3
787	1
788	3
789	2
790	4
791	4
792	2
793	3
794	2
795	3
796	5
797	6
798	6
799	3
800	2
801	3
802	6
803	4
804	5
805	3
806	4
807	5
808	3
809	4
810	2
811	7
812	0
813	0
814	1
815	3
816	2
817	6
818	0
819	3
820	1
821	2
822	3
823	4
824	5
825	5
826	1
827	5
828	3
829	1
830	3
831	1
832	7
833	0
834	2
835	4
836	5
837	1
838	5
839	2
840	1
841	2
842	4
843	2
844	2
845	2
846	4
847	2
848	4
849	3
850	1
851	4
852	2
853	3
854	5
855	6
856	5
857	0
858	1
859	1
860	2
861	2
862	2
863	1
864	3
865	4
866	1
867	4
868	3
869	0
870	2
871	5
872	2
873	4
874	4
875	2
876	1
877	4
878	1
879	1
880	3
881	3
882	7
883	2
884	3
885	0
886	4
887	4
888	0
889	1
890	2
891	3
892	3
893	0
894	2
895	1
896	3
897	3
898	3
899	2
900	2
901	3
902	4
903	5
904	5
905	0
906	2
907	6
908	3
909	1
910	2
911	1
912	0
913	2
914	2
915	3
916	1
917	3
918	3
919	4
920	3
921	3
922	0
923	1
924	3
925	2
926	0
927	3
928	0
929	3
930	2
931	1
932	4
933	0
934	3
935	0
936	1
937	2
938	0
939	0
940	0
941	2
942	2
943	3
944	1
945	3
946	2
947	2
948	1
949	2
950	2
951	2
952	2
953	0
954	2
955	1
956	1
957	3
958	0
959	0
960	0
961	2
962	2
963	0
964	3
965	1
966	1
967	1
968	5
969	1
970	2
971	2
972	1
973	2
974	0
975	1
976	3
977	3
978	1
979	2
980	1
981	1
982	1
983	1
984	1
985	2
986	4
987	1
988	1
989	0
990	3
991	2
992	0
993	4
994	1
995	1
996	0
997	4
998	1
999	1
1000	2
1001	3
1002	0
1003	0
1004	0
1005	0
1006	3
1007	2
1008	1
1009	2
1010	0
1011	2
1012	2
1013	1
1014	0
1015	0
1016	1
1017	2
1018	2
1019	1
1020	1
1021	0
1022	1
1023	1
1024	0
1025	1
1026	2
1027	0
1028	1
1029	2
1030	0
1031	2
1032	0
1033	0
1034	1
1035	1
1036	3
1037	2
1038	1
1039	0
1040	0
1041	2
1042	1
1043	2
1044	1
1045	2
1046	0
1047	0
1048	0
1049	0
1050	1
1051	0
1052	0
1053	0
1054	0
1055	0
1056	0
1057	0
1058	0
1059	2
1060	2
1061	0
1062	1
1063	0
1064	0
1065	2
1066	2
1067	0
1068	1
1069	0
1070	2
1071	1
1072	1
1073	0
1074	1
1075	2
1076	1
1077	2
1078	1
1079	0
1080	1
1081	0
1082	1
1083	0
1084	1
1085	1
1086	2
1087	2
1088	0
1089	2
1090	1
1091	0
1092	3
1093	0
1094	1
1095	2
1096	1
1097	2
1098	2
1099	3
1100	2
1101	0
1102	0
1103	0
1104	1
1105	2
1106	2
1107	1
1108	2
1109	2
1110	3
1111	0
1112	1
1113	2
1114	1
1115	2
1116	1
1117	3
1118	0
1119	0
1120	0
1121	0
1122	1
1123	0
1124	3
1125	1
1126	1
1127	1
1128	0
1129	1
1130	0
1131	0
1132	0
1133	1
1134	1
1135	1
1136	0
1137	0
1138	0
1139	0
1140	1
1141	0
1142	1
1143	1
1144	0
1145	0
1146	1
1147	1
1148	2
1149	1
1150	3
1151	1
1152	2
1153	2
1154	0
1155	1
1156	3
1157	0
1158	1
1159	0
1160	0
1161	1
1162	0
1163	2
1164	0
1165	0
1166	1
1167	0
1168	2
1169	1
1170	1
1171	0
1172	0
1173	1
1174	0
1175	0
1176	1
1177	0
1178	0
1179	0
1180	0
1181	0
1182	1
1183	0
1184	2
1185	0
1186	1
1187	1
1188	0
1189	0
1190	1
1191	1
1192	2
1193	1
1194	2
1195	0
1196	0
1197	0
1198	2
1199	1
1200	1
1201	2
1202	1
1203	1
1204	1
1205	0
1206	1
1207	0
1208	3
1209	3
1210	1
1211	0
1212	0
1213	1
1214	0
1215	2
1216	0
1217	0
1218	0
1219	1
1220	2
1221	1
1222	1
1223	1
1224	0
1225	0
1226	0
1227	3
1228	0
1229	1
1230	1
1231	0
1232	1
1233	0
1234	1
1235	0
1236	0
1237	1
1238	1
1239	0
1240	2
1241	0
1242	1
1243	0
1244	0
1245	1
1246	1
1247	1
1248	0
1249	0
1250	0
1251	1
1252	0
1253	1
1254	3
1255	2
1256	0
1257	1
1258	2
1259	0
1260	1
1261	1
1262	0
1263	0
1264	2
1265	0
1266	0
1267	0
1268	1
1269	1
1270	1
1271	3
1272	1
1273	0
1274	0
1275	1
1276	1
1277	1
1278	0
1279	1
1280	1
1281	1
1282	1
1283	1
1284	1
1285	0
1286	0
1287	1
1288	0
1289	0
1290	1
1291	0
1292	0
1293	0
1294	1
1295	2
1296	2
1297	2
1298	0
1299	2
1300	0
1301	0
1302	2
1303	1
1304	1
1305	0
1306	1
1307	1
1308	0
1309	0
1310	0
1311	0
1312	0
1313	1
1314	1
1315	2
1316	2
1317	0
1318	0
1319	0
1320	0
1321	1
1322	0
1323	0
1324	0
1325	1
1326	1
1327	1
1328	1
1329	1
1330	1
1331	0
1332	0
1333	5
1334	0
1335	0
1336	1
1337	0
1338	0
1339	1
1340	1
1341	0
1342	1
1343	1
1344	2
1345	0
1346	0
1347	1
1348	2
1349	1
1350	2
1351	0
1352	0
1353	1
1354	1
1355	1
1356	0
1357	0
1358	2
1359	0
1360	2
1361	0
1362	0
1363	0
1364	0
1365	0
1366	1
1367	2
1368	0
1369	1
1370	0
1371	1
1372	2
1373	0
1374	1
1375	0
1376	1
1377	0
1378	0
1379	1
1380	0
1381	2
1382	0
1383	0
1384	0
1385	0
1386	1
1387	0
1388	2
1389	0
1390	0
1391	1
1392	0
1393	0
1394	1
1395	1
1396	0
1397	0
1398	0
1399	1
1400	0
1401	1
1402	0
1403	3
1404	1
1405	0
1406	1
1407	0
1408	0
1409	2
1410	1
1411	0
1412	2
1413	0
1414	1
1415	0
1416	0
1417	1
1418	0
1419	1
1420	2
1421	1
1422	1
1423	1
1424	1
1425	1
1426	0
1427	0
1428	1
1429	0
1430	0
1431	0
1432	1
1433	1
1434	1
1435	1
1436	1
1437	1
1438	2
1439	0
1440	0
1441	0
1442	0
1443	0
1444	1
1445	0
1446	1
1447	0
1448	2
1449	0
1450	1
1451	0
1452	0
1453	1
1454	0
1455	0
1456	2
1457	1
1458	0
1459	1
1460	1
1461	1
1462	0
1463	1
1464	2
1465	0
1466	1
1467	0
1468	1
1469	0
1470	2
1471	1
1472	0
1473	0
1474	1
1475	0
1476	1
1477	1
1478	0
1479	0
1480	1
1481	0
1482	0
1483	0
1484	2
1485	0
1486	0
1487	1
1488	0
1489	0
1490	1
1491	1
1492	0
1493	0
1494	0
1495	0
1496	0
1497	1
1498	1
1499	1
1500	0
1501	1
1502	1
1503	0
1504	0
1505	0
1506	0
1507	2
1508	0
1509	0
1510	1
1511	0
1512	0
1513	0
1514	0
1515	0
1516	0
1517	1
1518	0
1519	0
1520	1
1521	2
1522	0
1523	3
1524	0
1525	0
1526	0
1527	2
1528	0
1529	0
1530	1
1531	0
1532	0
1533	1
1534	1
1535	0
1536	0
1537	0
1538	0
1539	0
1540	1
1541	0
1542	0
1543	0
1544	1
1545	2
1546	3
1547	1
1548	0
1549	1
1550	0
1551	1
1552	1
1553	0
1554	0
1555	1
1556	0
1557	1
1558	0
1559	1
1560	0
1561	0
1562	0
1563	0
1564	0
1565	0
1566	0
1567	2
1568	0
1569	1
1570	1
1571	0
1572	0
1573	1
1574	2
1575	1
1576	0
1577	0
1578	0
1579	1
1580	0
1581	1
1582	1
1583	1
1584	4
1585	0
1586	3
1587	0
1588	2
1589	0
1590	1
1591	1
1592	0
1593	0
1594	1
1595	0
1596	0
1597	0
1598	0
1599	0
1600	1
1601	1
1602	1
1603	1
1604	0
1605	0
1606	0
1607	1
1608	1
1609	2
1610	0
1611	2
1612	0
1613	0
1614	2
1615	1
1616	0
1617	2
1618	1
1619	0
1620	1
1621	0
1622	0
1623	0
1624	1
1625	0
1626	0
1627	1
1628	0
1629	0
1630	0
1631	1
1632	0
1633	0
1634	1
1635	3
1636	0
1637	0
1638	0
1639	0
1640	1
1641	1
1642	0
1643	0
1644	0
1645	0
1646	0
1647	0
1648	0
1649	0
1650	0
1651	0
1652	0
1653	0
1654	1
1655	0
1656	0
1657	0
1658	0
1659	0
1660	3
1661	0
1662	0
1663	2
1664	4
1665	0
1666	0
1667	1
1668	0
1669	0
1670	0
1671	0
1672	1
1673	1
1674	0
1675	0
1676	2
1677	1
1678	0
1679	0
1680	0
1681	3
1682	1
1683	1
1684	0
1685	0
1686	1
1687	0
1688	0
1689	0
1690	1
1691	0
1692	1
1693	0
1694	1
1695	0
1696	1
1697	1
1698	2
1699	0
1700	0
1701	0
1702	1
1703	0
1704	0
1705	1
1706	0
1707	0
1708	0
1709	1
1710	0
1711	0
1712	0
1713	0
1714	1
1715	0
1716	0
1717	0
1718	2
1719	0
1720	0
1721	0
1722	0
1723	0
1724	0
1725	1
1726	1
1727	0
1728	0
1729	1
1730	0
1731	0
1732	3
1733	0
1734	0
1735	1
1736	0
1737	0
1738	2
1739	1
1740	0
1741	0
1742	0
1743	0
1744	0
1745	1
1746	1
1747	0
1748	0
1749	0
1750	0
1751	0
1752	0
1753	0
1754	0
1755	0
1756	0
1757	0
1758	0
1759	0
1760	0
1761	1
1762	1
1763	0
1764	1
1765	0
1766	1
1767	0
1768	1
1769	0
1770	0
1771	0
1772	1
1773	0
1774	0
1775	0
1776	1
1777	0
1778	2
1779	2
1780	0
1781	0
1782	1
1783	1
1784	2
1785	0
1786	1
1787	0
1788	0
1789	1
1790	0
1791	0
1792	1
1793	0
1794	1
1795	0
1796	0
1797	1
1798	2
1799	1
1800	2
1801	1
1802	0
1803	1
1804	0
1805	2
1806	0
1807	0
1808	0
1809	0
1810	0
1811	1
1812	0
1813	0
1814	1
1815	0
1816	0
1817	0
1818	0
1819	0
1820	0
1821	0
1822	1
1823	1
1824	0
1825	0
1826	0
1827	0
1828	2
1829	1
1830	0
1831	0
1832	0
1833	0
1834	0
1835	2
1836	0
1837	0
1838	0
1839	0
1840	0
1841	0
1842	0
1843	0
1844	1
1845	0
1846	0
1847	1
1848	0
1849	0
1850	0
1851	2
1852	1
1853	2
1854	0
1855	0
1856	0
1857	0
1858	1
1859	2
1860	1
1861	0
1862	0
1863	0
1864	2
1865	0
1866	0
1867	2
1868	0
1869	0
1870	2
1871	0
1872	0
1873	1
1874	1
1875	0
1876	0
1877	0
1878	1
1879	0
1880	0
1881	0
1882	0
1883	2
1884	0
1885	0
1886	0
1887	1
1888	0
1889	0
1890	0
1891	0
1892	0
1893	1
1894	1
1895	0
1896	0
1897	0
1898	2
1899	1
1900	1
1901	1
1902	0
1903	1
1904	2
1905	0
1906	1
1907	2
1908	0
1909	0
1910	0
1911	0
1912	1
1913	1
1914	2
1915	0
1916	2
1917	0
1918	2
1919	1
1920	0
1921	0
1922	0
1923	0
1924	0
1925	0
1926	1
1927	0
1928	0
1929	0
1930	0
1931	0
1932	1
1933	0
1934	0
1935	1
1936	0
1937	2
1938	1
1939	0
1940	1
1941	1
1942	0
1943	2
1944	1
1945	0
1946	0
1947	0
1948	0
1949	1
1950	0
1951	2
1952	0
1953	0
1954	1
1955	0
1956	0
1957	0
1958	0
1959	0
1960	0
1961	0
1962	0
1963	0
1964	1
1965	0
1966	0
1967	1
1968	0
1969	1
1970	0
1971	0
1972	0
1973	0
1974	1
1975	0
1976	1
1977	2
1978	2
1979	0
1980	0
1981	0
1982	0
1983	0
1984	0
1985	0
1986	0
1987	0
1988	1
1989	1
1990	0
1991	0
1992	1
1993	0
1994	0
1995	0
1996	1
1997	1
1998	0
1999	0
2000	0
2001	1
2002	1
2003	0
2004	0
2005	0
2006	0
2007	0
2008	2
2009	0
2010	0
2011	1
2012	0
2013	0
2014	0
2015	0
2016	2
2017	0
2018	1
2019	1
2020	0
2021	0
2022	0
2023	1
2024	0
2025	1
2026	1
2027	1
2028	2
2029	1
2030	1
2031	0
2032	0
2033	1
2034	0
2035	1
2036	1
2037	0
2038	0
2039	0
2040	1
2041	0
2042	1
2043	0
2044	0
2045	0
2046	0
2047	0
2048	0
2049	1
2050	0
2051	0
2052	1
2053	0
2054	0
2055	0
2056	0
2057	0
2058	1
2059	0
2060	0
2061	0
2062	0
2063	0
2064	0
2065	1
2066	1
2067	0
2068	1
2069	1
2070	0
2071	0
2072	0
2073	0
2074	0
2075	1
2076	2
2077	0
2078	0
2079	0
2080	1
2081	0
2082	0
2083	0
2084	0
2085	0
2086	0
2087	0
2088	1
2089	0
2090	1
2091	0
2092	0
2093	0
2094	1
2095	1
2096	0
2097	0
2098	2
2099	1
2100	1
2101	0
2102	2
2103	0
2104	0
2105	1
2106	1
2107	0
2108	2
2109	0
2110	0
2111	0
2112	1
2113	0
2114	0
2115	0
2116	1
2117	1
2118	0
2119	0
2120	1
2121	0
2122	0
2123	0
2124	1
2125	0
2126	2
2127	1
2128	0
2129	1
2130	0
2131	0
2132	1
2133	0
2134	0
2135	0
2136	1
2137	0
2138	0
2139	0
2140	0
2141	0
2142	0
2143	0
2144	0
2145	0
2146	1
2147	1
2148	0
2149	0
2150	1
2151	1
2152	2
2153	1
2154	0
2155	0
2156	2
2157	2
2158	1
2159	0
2160	0
2161	0
2162	0
2163	1
2164	1
2165	0
2166	0
2167	0
2168	1
2169	0
2170	0
2171	1
2172	0
2173	0
2174	0
2175	0
2176	0
2177	1
2178	0
2179	0
2180	0
2181	0
2182	2
2183	1
2184	1
2185	0
2186	0
2187	0
2188	1
2189	1
2190	0
2191	2
2192	0
2193	0
2194	0
2195	1
2196	2
2197	0
2198	0
2199	0
2200	0
2201	0
2202	1
2203	0
2204	1
2205	1
2206	1
2207	0
2208	1
2209	0
2210	0
2211	0
2212	0
2213	0
2214	1
2215	1
2216	0
2217	0
2218	0
2219	0
2220	0
2221	1
2222	1
2223	1
2224	1
2225	0
2226	1
2227	1
2228	0
2229	0
2230	0
2231	0
2232	0
2233	0
2234	0
2235	0
2236	2
2237	1
2238	0
2239	1
2240	1
2241	0
2242	1
2243	0
2244	1
2245	1
2246	1
2247	0
2248	1
2249	0
2250	1
2251	0
2252	1
2253	0
2254	1
2255	1
2256	0
2257	1
2258	1
2259	0
2260	1
2261	1
2262	0
2263	1
2264	2
2265	0
2266	1
2267	0
2268	0
2269	0
2270	0
2271	1
2272	1
2273	1
2274	0
2275	1
2276	0
2277	0
2278	0
2279	1
2280	0
2281	1
2282	1
2283	0
2284	0
2285	0
2286	1
2287	1
2288	0
2289	0
2290	1
2291	1
2292	0
2293	1
2294	2
2295	0
2296	1
2297	1
2298	0
2299	1
2300	0
2301	0
2302	0
2303	0
2304	0
2305	0
2306	0
2307	0
2308	0
2309	1
2310	0
2311	1
2312	1
2313	1
2314	0
2315	1
2316	0
2317	1
2318	0
2319	0
2320	2
2321	1
2322	0
2323	0
2324	0
2325	2
2326	0
2327	0
2328	2
2329	0
2330	0
2331	0
2332	0
2333	0
2334	0
2335	1
2336	0
2337	1
2338	0
2339	0
2340	0
2341	1
2342	0
2343	1
2344	0
2345	0
2346	0
2347	1
2348	1
2349	0
2350	0
2351	0
2352	0
2353	0
2354	0
2355	0
2356	0
2357	1
2358	0
2359	0
2360	0
2361	0
2362	0
2363	0
2364	1
2365	0
2366	1
2367	0
2368	0
2369	2
2370	0
2371	1
2372	0
2373	1
2374	0
2375	0
2376	0
2377	0
2378	1
2379	0
2380	0
2381	0
2382	1
2383	1
2384	0
2385	0
2386	0
2387	0
2388	0
2389	1
2390	0
2391	1
2392	0
2393	0
2394	0
2395	0
2396	0
2397	0
2398	1
2399	0
2400	0
2401	1
2402	0
2403	0
2404	0
2405	1
2406	0
2407	0
2408	2
2409	0
2410	1
2411	1
2412	1
2413	0
2414	0
2415	2
2416	0
2417	0
2418	1
2419	0
2420	1
2421	1
2422	1
2423	1
2424	0
2425	0
2426	0
2427	0
2428	0
2429	0
2430	0
2431	2
2432	0
2433	2
2434	3
2435	0
2436	0
2437	0
2438	0
2439	2
2440	1
2441	0
2442	1
2443	2
2444	0
2445	1
2446	0
2447	0
2448	0
2449	0
2450	0
2451	0
2452	1
2453	1
2454	0
2455	0
2456	1
2457	1
2458	1
2459	0
2460	0
2461	1
2462	1
2463	1
2464	1
2465	0
2466	0
2467	1
2468	1
2469	0
2470	0
2471	0
2472	0
2473	0
2474	0
2475	2
2476	0
2477	1
2478	1
2479	0
2480	0
2481	1
2482	0
2483	0
2484	0
2485	0
2486	2
2487	1
2488	0
2489	0
2490	1
2491	0
2492	0
2493	2
2494	0
2495	0
2496	1
2497	0
2498	1
2499	1
2500	1
2501	1
2502	0
2503	1
2504	0
2505	0
2506	2
2507	0
2508	0
2509	2
2510	2
2511	3
2512	0
2513	0
2514	0
2515	1
2516	0
2517	0
2518	0
2519	0
2520	1
2521	1
2522	1
2523	0
2524	1
2525	0
2526	0
2527	1
2528	0
2529	0
2530	1
2531	0
2532	0
2533	0
2534	0
2535	0
2536	0
2537	0
2538	1
2539	0
2540	0
2541	1
2542	1
2543	0
2544	1
2545	1
2546	1
2547	0
2548	0
2549	0
2550	1
2551	0
2552	0
2553	0
2554	0
2555	1
2556	1
2557	0
2558	1
2559	0
2560	2
2561	1
2562	0
2563	0
2564	0
2565	0
2566	0
2567	0
2568	1
2569	0
2570	0
2571	1
2572	0
2573	0
2574	2
2575	2
2576	0
2577	1
2578	1
2579	0
2580	0
2581	2
2582	2
2583	0
2584	1
2585	0
2586	1
2587	0
2588	0
2589	1
2590	0
2591	0
2592	0
2593	3
2594	2
2595	0
2596	1
2597	0
2598	0
2599	0
2600	0
2601	1
2602	3
2603	0
2604	0
2605	0
2606	0
2607	1
2608	0
2609	0
2610	0
2611	0
2612	0
2613	1
2614	0
2615	0
2616	1
2617	1
2618	0
2619	2
2620	2
2621	0
2622	0
2623	0
2624	0
2625	1
2626	0
2627	1
2628	1
2629	0
2630	0
2631	2
2632	0
2633	2
2634	0
2635	0
2636	1
2637	0
2638	0
2639	0
2640	0
2641	0
2642	1
2643	1
2644	2
2645	1
2646	0
2647	0
2648	0
2649	2
2650	0
2651	1
2652	0
2653	2
2654	0
2655	1
2656	0
2657	0
2658	0
2659	0
2660	0
2661	0
2662	0
2663	0
2664	2
2665	1
2666	3
2667	1
2668	0
2669	1
2670	0
2671	1
2672	0
2673	1
2674	1
2675	0
2676	1
2677	0
2678	0
2679	0
2680	0
2681	0
2682	1
2683	2
2684	0
2685	0
2686	1
2687	2
2688	0
2689	0
2690	0
2691	0
2692	1
2693	0
2694	0
2695	0
2696	1
2697	0
2698	1
2699	0
2700	0
2701	0
2702	0
2703	0
2704	0
2705	0
2706	0
2707	0
2708	0
2709	0
2710	2
2711	0
2712	1
2713	0
2714	1
2715	0
2716	0
2717	1
2718	1
2719	0
2720	0
2721	0
2722	0
2723	0
2724	0
2725	1
2726	1
2727	0
2728	1
2729	0
2730	0
2731	0
2732	0
2733	1
2734	0
2735	1
2736	2
2737	0
2738	0
2739	1
2740	1
2741	1
2742	0
2743	1
2744	2
2745	0
2746	0
2747	1
2748	0
2749	0
2750	0
2751	0
2752	1
2753	0
2754	0
2755	0
2756	2
2757	0
2758	1
2759	0
2760	0
2761	0
2762	1
2763	0
2764	0
2765	0
2766	0
2767	0
2768	0
2769	2
2770	1
2771	1
2772	1
2773	0
2774	1
2775	0
2776	1
2777	0
2778	0
2779	0
2780	0
2781	0
2782	1
2783	1
2784	0
2785	0
2786	2
2787	1
2788	0
2789	1
2790	1
2791	1
2792	1
2793	1
2794	0
2795	0
2796	1
2797	2
2798	0
2799	0
2800	0
2801	3
2802	1
2803	1
2804	0
2805	2
2806	1
2807	1
2808	1
2809	0
2810	0
2811	0
2812	0
2813	0
2814	1
2815	0
2816	0
2817	1
2818	0
2819	0
2820	0
2821	1
2822	1
2823	3
2824	0
2825	0
2826	2
2827	1
2828	0
2829	0
2830	0
2831	2
2832	0
2833	1
2834	1
2835	1
2836	0
2837	0
2838	1
2839	0
2840	1
2841	0
2842	0
2843	0
2844	1
2845	0
2846	0
2847	0
2848	0
2849	0
2850	0
2851	0
2852	1
2853	0
2854	0
2855	0
2856	1
2857	0
2858	0
2859	0
2860	0
2861	0
2862	0
2863	0
2864	2
2865	0
2866	0
2867	0
2868	2
2869	0
2870	0
2871	0
2872	0
2873	1
2874	2
2875	0
2876	0
2877	0
2878	0
2879	1
2880	0
2881	0
2882	0
2883	0
2884	1
2885	0
2886	2
2887	0
2888	0
2889	0
2890	0
2891	2
2892	0
2893	1
2894	0
2895	1
2896	1
2897	0
2898	0
2899	0
2900	2
2901	1
2902	0
2903	2
2904	1
2905	1
2906	2
2907	0
2908	0
2909	0
2910	0
2911	1
2912	1
2913	1
2914	0
2915	1
2916	1
2917	0
2918	1
2919	0
2920	1
2921	0
2922	1
2923	0
2924	0
2925	1
2926	0
2927	0
2928	0
2929	0
2930	0
2931	1
2932	1
2933	1
2934	1
2935	1
2936	0
2937	0
2938	0
2939	1
2940	2
2941	2
2942	1
2943	0
2944	1
2945	1
2946	1
2947	1
2948	0
2949	1
2950	1
2951	2
2952	1
2953	1
2954	1
2955	0
2956	0
2957	0
2958	1
2959	1
2960	1
2961	2
2962	2
2963	2
2964	2
2965	1
2966	0
2967	0
2968	0
2969	2
2970	0
2971	1
2972	0
2973	0
2974	0
2975	1
2976	0
2977	0
2978	1
2979	0
2980	1
2981	1
2982	0
2983	0
2984	0
2985	0
2986	0
2987	0
2988	0
2989	1
2990	1
2991	0
2992	0
2993	0
2994	0
2995	2
